phrase|partisanship
first place|3.57924340443121
medic care|3.57012389172405
arm control|-3.54690856316145
stock ownership|-3.53597894927273
special trade|-3.52018461922044
govern control|3.51628309907366
organ crime|-3.50287833412283
tax go|3.50232017928308
transit system|-3.48233382020958
protect public|-3.47041072503791
oversight hear|3.41764080050553
nation origin|3.38849283501214
use car|3.37653391459162
perform abort|3.32612627502398
track record|3.31386123848285
equal act|3.29290149356593
veteran program|-3.28173981241588
warn label|3.27828783047622
save rate|3.25157188021303
rural area|-3.17036974322992
mental retard|3.10500280061792
public broadcast|3.10459885051657
racial quota|3.05841259859252
foreign agent|3.04717833334442
career develop|3.0427827166518
two ship|-3.03402674485029
spend program|-2.98574140588852
chief staff|2.9511931639228
patriot front|2.94358847615176
like point|2.91418618092549
elector process|2.88647427064403
progress tax|2.87993867513733
gas line|2.81970035205837
solar system|-2.81460009079657
census bureau|2.81254853711363
chief naval|2.76302437989496
farmer rancher|-2.75328841085423
trillion dollar|-2.73199522980978
credit card|-2.7267455242425
rate control|-2.64945048980129
employ withdraw|2.63975937256391
human need|-2.62475561957729
outer continent|2.61485766786093
jet fuel|-2.58963961346275
mosquito control|2.58732346467698
senior intern|-2.58344222027562
motor common|2.56488489487939
nation product|2.55445937741659
oil tax|2.55390925402636
labor union|2.52187658862674
command chief|2.51395278654098
public opinion|2.50919068482558
sale tax|2.49795804157989
oversea school|2.49123826971009
million ton|-2.48855273125293
govern program|2.48702826587452
hear record|-2.43828204807686
soviet combat|2.43596483579277
rock island|2.42286413790782
inform regard|-2.41925516945538
depict map|-2.38376524022643
product alcohol|-2.36989976676336
budget reform|2.34797351980932
gas tax|2.34312280063362
nation monument|-2.32036225023967
combat troop|2.31783466270257
go tax|2.31643734519436
nuclear arm|-2.31095058677534
state develop|-2.30202561297084
aid bill|2.29522627493008
develop block|-2.2621111243993
product oil|2.2547191903886
million gallon|-2.25455234882381
teacher corp|-2.2483606747917
import program|-2.24640183176227
abort fund|2.2460777612645
bracket creep|2.23128912492661
spend tax|2.22332506085773
labor contractor|-2.21457695133189
need tax|2.2128080373797
farm program|-2.20891372784425
push higher|2.20504424025919
continent shelf|2.18310031708527
clean air|-2.17088976333261
abort clinic|2.16699167492925
rail line|-2.16465819517183
product credit|-2.16465051264672
arm export|-2.15544899431253
import fee|-2.14634539683874
rail public|-2.13912695878928
tight sand|-2.09289533779898
oil product|2.07845280544037
ski patrol|2.06405327333563
arm sale|-2.05346878234441
civil war|-2.0470445772469
profess student|2.04077317924442
postal supervisor|2.03510936535653
budget author|2.03417636711449
found father|2.0267183774923
school breakfast|-2.02655211083776
older worker|2.00685979824065
vote right|-1.98775672709165
debt limit|1.98345449566306
veteran affair|-1.98035911098665
agreement act|-1.97968376288628
impact assist|-1.97957800395435
nation export|1.96718777248921
census tract|1.9609312267437
plant close|-1.96036459518033
health care|-1.95241207002754
right life|1.94685935179341
public counsel|-1.94561260609998
take full|-1.94557256171885
rate save|1.94292854410255
affidavit support|1.94183824703655
life mother|1.93202245327252
rural health|-1.93027753513728
kill unborn|1.90055185137393
salt process|-1.90032860383681
tax index|1.88945573197584
regard hear|-1.88855545346188
human develop|-1.88540813447626
billion higher|1.87539865862602
invest product|1.86891821644454
environment protect|-1.86501159436011
understand depart|-1.85732863011901
hear direct|-1.84880883171933
stamp benefit|-1.84594440407872
social program|1.84407576413931
pension benefit|-1.84052984881972
give final|-1.83802726239307
number refuge|1.82909285174995
contain within|1.82724686970941
cost import|-1.80353272417733
million save|-1.79447553921802
lame duck|1.79188852898134
export credit|1.78822023032877
labor surplus|-1.78049557069288
job train|-1.75850662820539
twice year|-1.75199225637587
gun control|-1.7474758665707
print press|1.73503048479426
public transit|-1.72235738955031
first strike|-1.71759261589342
command list|1.71325789180793
first circuit|-1.70828423632249
control system|1.70435450040901
protect unborn|1.69813882464455
real wage|1.6899306169158
rail rate|-1.68294421673399
line item|-1.67921832827509
program help|-1.67499389055518
differ way|1.66772203596971
legal abort|1.66296341314327
coal mine|-1.6622812850318
real tax|1.64938473009791
annual rate|1.64645724616794
allow tax|1.64075368608446
antitrust civil|-1.62931440852625
automat tax|1.62826129210657
excess govern|1.62676206911031
spend bill|-1.62182250165546
higher bracket|1.61522711644013
billboard control|1.61271461212366
brief moment|1.6085239136227
fossil fuel|-1.60568759407382
equal pay|-1.59276472517472
neutron weapon|1.5846149107141
see inform|-1.57500244592863
job creation|1.57120905064882
year soviet|1.56895531931835
em system|1.56580935728302
give away|1.56166685784277
transport agreement|1.55266960589451
local zone|1.5517566566495
meat import|-1.55013173133774
unit train|-1.53615149619563
local control|1.51954877902563
spinal cord|-1.50834756895777
neutron bomb|1.49515740088168
heat wave|-1.49071299723029
rural fire|-1.48402238206033
govern take|1.4800453257145
coal nuclear|-1.47802957629958
depend foreign|-1.47139851142842
act open|-1.46833627453593
refuge admit|1.45984136926975
consider salt|1.44761553397128
soviet union|-1.4463738195471
limit govern|1.44435395421844
drug paraphernalia|1.43573170755729
