phrase|partisanship
general fund|10.7171662260075
spend spend|10.6896384957516
size govern|10.5895088363517
repay act|10.5597170417174
go school|-10.535342664831
census bureau|-10.3977435826347
keep earn|10.3434451677069
debt repay|10.2612692138482
surgeon general|10.241148292369
just pay|10.1810204366576
veteran health|-10.0501984308784
need help|-10.0083043005708
highway bill|-9.95845845578517
spend cap|9.95393463814344
environment protect|-9.92234092092053
tax credit|9.79902047229094
govern take|9.78880221618138
border patrol|-9.78534417179511
give parent|9.77323585074929
vote right|-9.73884798422849
fifth amend|9.70494679252155
medic research|-9.66763974248017
health plan|-9.61924969867613
campaign ad|9.61490814584204
high school|-9.46986959432961
boy scout|9.46365850967484
tobacco farmer|-9.29714968047824
growth spend|9.14894184403136
veteran affair|-9.14523548656627
allow parent|9.06995161217957
labor standard|-8.97496838595929
union member|8.9550653749517
standard impeach|-8.93767363464515
control spend|8.86827727634844
transport system|-8.82925237523479
current tax|8.8251127372426
job creation|8.74383413160139
spend control|8.5287768347874
member side|8.47383932794814
bottom line|8.46013403258361
fifteen year|8.40065549605185
tax tax|8.38188279784026
want spend|8.36510750976974
war veteran|-8.35528473580343
cent one|8.3496142819262
clean air|-8.30676359443317
tax go|8.23631801320991
govern shutdown|8.22644429988551
school need|-8.22439447397237
worker right|-8.20675984855433
million five|8.1451871142441
union boss|7.99185965181516
foreign oil|7.98270939017918
modern school|-7.94089413830136
attorney fee|7.87040794472317
nuclear test|-7.86589002119905
billion tax|7.81547944894118
patent term|7.8038463161655
life mother|7.78359643679157
go home|-7.7802492398863
partial birth|7.7192614088616
relief act|7.67733572933294
like point|7.65509476199278
public servant|-7.64469114473816
tax freedom|7.62451195567497
era big|7.60045419113822
nation interest|-7.59382171376475
drug dealer|7.56653146535888
program help|-7.5094856523169
health problem|-7.42995112951154
mental health|-7.40883608939048
use drug|7.30357895818523
talk tax|7.20755869030232
parent teacher|7.20721226056788
prescript drug|-7.18034894047819
five year|7.14112560367971
school modern|-7.09899130583841
drug interdict|7.02876809427605
govern go|7.01391421954624
union due|6.97587376810357
tax hike|6.93902601239766
dollar go|6.80980856725039
growth rate|6.76658384787692
underground railroad|-6.63945044949193
patent system|6.52823193853867
special interest|-6.47323797599475
parent right|6.4730568485173
empower zone|-6.38856628309023
go pay|6.37438712236908
great lake|-6.37080541542855
endow art|6.35707905433106
train teacher|-6.29612443646224
spend govern|6.29348301790495
slave labor|6.28722726018605
care plan|-6.28086432037374
spend tax|6.24264586906119
instead send|6.20555200320291
pass campaign|-6.18659615522612
cold war|-6.18652829545955
health care|-6.16992142134254
want tax|6.1674039878418
put social|6.15865996490868
tax bracket|6.12835251178035
intern trade|-6.12352047407129
budget surplus|6.10950847469425
health benefit|-6.09939568211392
import note|6.07514897352116
billion four|6.06564717557586
tax just|6.01814884000065
cent hour|-6.01083542096798
trial lawyer|6.00062406244016
protect public|-5.98222518448771
pass tax|5.96891646022029
budget first|5.93727771867071
two trillion|5.72888850507312
slow growth|5.70512578988338
high tax|5.61636672453301
trillion two|5.60462648721191
inspector general|5.59410679827105
voucher bill|-5.5045341303112
school breakfast|-5.47922827539679
former soviet|-5.46125715235388
govern checkbook|5.45179587252981
govern borrow|5.43706691593474
nation endow|5.43475111851621
highway system|-5.41760696947997
make invest|-5.41580053394883
great nation|5.39265816557736
govern bureaucrat|5.38777228417523
five trillion|5.37409314444061
smaller govern|5.35334978418508
right life|5.3467004891364
protect health|-5.34054310822082
drug user|5.24922775560164
never forget|-5.22153309520332
actual go|5.21796368928512
fund art|5.21601704222072
trillion three|5.14311913255287
sex offend|5.14081343231913
spend much|5.11708213438911
across nation|-5.09935094844099
health research|-5.09254112538324
critic import|-5.0903003422457
student loan|5.07864991337994
govern control|5.07346353829969
drug test|5.02317971095679
standard act|-4.98603906554884
first step|4.98505296272292
dollar come|4.97695699464463
grand fork|-4.89857081178022
cent past|4.89570593936107
send signal|4.88708978200896
tax high|4.85138126560443
job train|4.80581290532552
interest debt|4.78660564614742
back senior|4.76431271662455
plan parenthood|4.75901079396764
get keep|4.74933546981091
wage earner|4.74893598783657
tax bill|-4.74167943441144
start pay|4.7322858445583
environment standard|-4.72390668655986
under bill|4.71761298673676
clone human|-4.7143838684204
trillion one|4.70972834055495
billion one|4.69561868568795
prevent program|-4.68822922033032
labor union|4.6706330406121
curtail growth|4.66676889110303
vet center|-4.63480957558404
actual happen|4.6264525090532
point time|4.62381344419232
trillion dollar|4.61175009152893
parent consent|4.56343889301562
interest payment|4.54659115239004
billion three|4.54150721988279
go tax|4.51455187312954
rate growth|4.51266169993417
top rate|4.51199695569721
affirm action|-4.49276956986444
pass budget|-4.48082984723027
full fund|-4.48004757061517
mountain home|-4.47367402013899
item veto|4.45841397939526
base close|4.44951735874118
nuclear fuel|4.44408373578812
pay bill|4.44371675859896
know best|4.42391818059114
automat citizenship|4.42245024598275
merit pay|4.39212676246365
billion trade|-4.37964140485842
borrow social|4.3615873519665
school prayer|4.34345902556243
win war|4.33893245669812
tax come|4.32440371366405
protect patient|-4.30481194497228
labor movement|-4.30165657651
way spend|4.28466803765647
respect member|4.27707030058334
wage worker|-4.27408150267815
yucca mountain|-4.2679795461114
user fee|4.25290457689145
budget cap|4.25225732394898
rural develop|-4.21870676311873
control growth|4.21676635813824
food cloth|4.19626117988471
inform need|-4.16917848060447
slush fund|-4.13841985880054
finish job|-4.11789031436457
caucus budget|-4.10323522572165
joint chief|-4.10301676199123
real tax|4.09911909089646
gas tax|4.0720851687876
billion spend|4.06255593305067
elect defeat|4.06129830326967
overcrowd school|-4.03829555397965
veteran benefit|-4.02228563130159
patent protect|4.01814820572733
violent crime|4.01649220252921
like talk|4.00803280065743
take look|4.00756007456686
worker protect|-4.00655091158135
global warm|3.94502150237196
need tax|3.93481004203835
help school|-3.92854612995181
four trillion|3.9178706741854
billion six|3.90965015597214
foreign worker|-3.89933122118089
cent dollar|3.89198931534243
attorney general|3.88140664198446
smaller class|-3.87576349689104
million reflect|3.86831588430897
veteran prefer|3.85706925280224
help local|-3.85074327477296
tax first|3.83258290249749
use chemic|-3.83241800242515
tax form|3.82591411680836
rebuild school|-3.81094220676149
budget lower|3.80318782382293
lost job|-3.76298605218653
get tax|3.75561230774967
get bottom|3.74502947470749
percent benefit|-3.72687561750785
parent student|3.71679277564889
red snapper|3.70730698079401
tax want|3.70018060852301
interest cost|-3.69948532164272
infant mortal|-3.68734798425144
pay nation|3.68026380746337
public sector|3.66425403902966
keep spend|3.66055645398588
teacher union|3.65857549117456
level spend|3.64741084534227
protect environ|-3.63183444890817
nation school|-3.63118405806636
local control|3.62541623329483
past sever|3.62140373110557
nation drug|3.62087915147252
billion eight|3.61963465884836
nation veteran|-3.61273419046559
stock option|-3.61111570785366
number abort|-3.59945937389657
get spend|3.58370905556757
make judgment|-3.57923822493899
right worker|-3.56363361879981
govern tax|3.54397783848719
second circuit|-3.53210281031215
standard deduct|3.49620834541184
author outlay|3.49505683125646
dollar earn|3.49017010720578
support motion|-3.48978117995587
crime victim|-3.48530650095627
freedom speech|3.48493516447248
billion seven|3.48113817135898
parent control|3.47689323669132
billion surplus|3.46692998822298
tax think|3.4547855729901
school enrol|-3.4363278340819
go social|3.43016525022365
loaf bread|3.42629321731349
size scope|3.42325815003198
back social|3.41328329671352
labor human|3.40972803177535
campaign spend|-3.39647526655971
school voucher|-3.39362339618653
one trillion|3.38321824110032
govern big|3.38058592634493
freedom religion|3.36709557407385
lie teeth|3.36452483890265
abort demand|3.35891162654763
thousand four|3.35737834211643
attend public|-3.34609230753319
teacher local|3.33906531461552
limit campaign|-3.337641829815
make sure|-3.32842344476156
human embryo|3.32161206462138
fiscal restraint|3.3148936795026
form tax|3.30869721767503
plan fund|-3.30410737101088
want govern|3.30211563343904
assault weapon|-3.27491151266374
inform superhighway|-3.25639544389177
human clone|3.2530265248994
card debt|-3.25228151127884
loan program|3.2321608823307
spend just|3.2245820735471
red line|3.21513537334238
program spend|3.21239962639483
spend habit|3.19920253689112
side agreement|-3.1961553254737
elect school|3.19495248394446
one thing|3.19347959138513
social spend|3.18717615411888
write check|3.18370395836315
end user|3.17746488377626
limit govern|3.16784898611133
rule under|3.14314670291255
account act|3.12042554168065
class tax|3.09977526316858
kill unborn|3.09636003982637
inherit tax|3.09213877700501
spend think|3.06662465378389
give back|3.0664822746328
make differ|-3.06272950856955
billion five|3.06111436272008
along border|-3.05213346685393
birth defect|3.05100418456425
spend growth|3.05043857308185
health effect|-3.04727905834308
tritium product|3.04447810890062
invest save|3.03053224874474
