phrase|partisanship
note farmer|1.41791758093089
lower exempt|1.4134821741705
establish war|-1.4097559272403
tile state|1.39592966276111
amount total|1.39406113090104
age lie|-1.37891069386047
give clerk|-1.37689953188781
best men|1.36416746924955
side sea|1.35835167161988
true men|-1.35215713908578
just lief|1.33385440176209
soldier take|1.32296808307014
make soldier|1.29348498982675
patriot spirit|1.29280480731121
permit want|1.2900949970649
war form|-1.28580327455146
bushel crop|1.27160041298553
paper actual|-1.26714106338665
room present|1.26582072807494
happen know|1.25889467309408
within draft|1.25750001032957
accept unit|-1.25645529089104
war unpopular|1.25444258584855
tender amend|-1.24350756803675
surplus earn|-1.23444580631446
ship abroad|-1.2261264916563
patriot song|-1.22023118875632
construct govern|1.21913467050486
reconstruct program|1.20769646709243
unfair mislead|-1.20573762817564
find tile|-1.19608373924728
farmer tenant|1.18945125250361
regard profit|1.18460452860705
war give|-1.1836246084989
word enlist|1.1780205431674
tile distinguish|-1.1766865870149
traffic railroad|-1.16633239877139
men away|1.16593733813053
certain enlist|1.16588673431322
away farmer|-1.15891822447214
trade men|-1.15257242210021
subject draft|1.15017448205538
actual own|-1.14421728619803
allow allot|-1.14179249122498
state expend|1.13872366071569
general gen|1.13475986396618
tie fact|1.13390218171749
prospect permit|1.11814414159597
tie last|1.1100254577813
class public|1.10632668209844
control five|1.0915178933283
board car|-1.08992831001377
dental surgeon|1.08712380656217
bring form|-1.08656407485888
home guard|1.08635526176569
hour daylight|-1.0842528962418
need seed|1.08381681282656
report gen|-1.07653325732775
great war|1.07355994411943
lumber dealer|1.05981442853968
proceed count|1.05837813442454
collect port|1.05822516176899
prohibit strike|-1.05140828784214
must feed|-1.04835468200152
next bracket|1.04677302510018
mine unit|-1.04439554766879
restrict limit|1.03999184185766
govern six|1.03925403443547
total deduct|1.02809115277455
labor profit|1.02779458040087
must plain|-1.02653464429951
tax limit|1.02478363027036
agent govern|-1.02190596943763
lie perform|-1.02080858138885
world lie|-1.01866303642015
order tie|-1.00518405436763
cent annual|-0.997816519784363
cent exceed|0.993604065658642
prohibit movement|-0.99349310176701
tile product|0.987989669818961
fourth regiment|-0.982930243892277
claim exist|-0.979452333705235
cent fraction|0.976960649474338
great transport|-0.974344985733033
pay proportion|0.972627651306766
just loyal|0.970977724266142
line suggest|0.968086694005032
tile limit|0.965506041807309
letter farmer|-0.958944958798231
exempt reason|-0.958353725020769
publish certain|-0.953236746062251
author connect|0.94762606863668
lie reach|-0.946893387647686
place train|0.946420582390635
age soldier|-0.945035223306433
print paper|0.942593390802427
war certain|-0.941284535163837
bill widow|-0.933593853852269
correct want|0.932603651357182
alien citizen|0.929689180599694
go exempt|-0.926627907745058
format trust|0.924818567076532
lot old|-0.923034222596572
en tire|0.921200183839955
draft conscript|0.916675121620524
mountain section|0.91654454103423
furnish seed|0.916164837451154
room apart|-0.911353587064171
must cloth|-0.911168046778899
open saloon|-0.905890862156883
record splendid|0.904801863098606
similar letter|0.899929950865237
right destroy|-0.899627333693596
control tile|-0.898977309064989
export lumber|0.896965161681417
cent differ|0.889081678817762
pay term|0.885608012942537
two year|-0.881019988446903
men glad|0.878546413200983
enough cover|-0.87837778507711
conscript labor|0.870767154534374
tie various|0.869571256695796
agent place|-0.863836689592385
premium collect|-0.862579092845024
alcohol content|-0.861352297786296
send boy|0.858684401149832
take coal|-0.854862742672923
war labor|0.854462734102327
govern soldier|0.852393619347167
word candid|-0.850317906702547
number widow|-0.849128714275172
fix size|0.846845271768455
grand canyon|-0.846352009775861
depart allow|0.845616966173509
just tile|0.845321549446996
lie order|0.844402500751214
war compel|-0.841381521413041
proper public|0.838347126078992
supplement exist|-0.836355218324981
train soldier|-0.835734554283436
collect war|0.833758928493577
war except|0.831649723788837
unfair profit|0.830535323257951
action food|0.822022142253519
three year|-0.821060916815432
labor movement|0.820939929933136
print yesterday|-0.820889811309957
tax last|0.818269479573148
cent postal|-0.807547285627807
vote right|0.804280817667808
enough patriot|0.80178567414205
rate pension|-0.798070254232528
subject coal|-0.795502265300193
farmer local|0.793360127132502
