phrase|partisanship
ratio represent|1.68061823346567
trust great|-1.62496161136966
enlist union|-1.60470734873499
great popular|1.6007886586892
canal isthmus|-1.595713070481
progress civil|1.59529640024821
mix blood|-1.59315425067859
contract vessel|-1.54634675478418
first perfect|1.53406991326595
soldier fell|1.51953630883703
paper trust|-1.50556347441908
rout seem|1.47651371289248
island three|-1.46410165408262
region question|1.42913735303051
island order|-1.42176958741603
trust put|-1.37774454303274
establish code|1.34303451107416
state vessel|-1.34057954046065
govern owner|-1.29190529306314
rest one|1.27516568305391
pain look|1.25799203417939
break away|-1.24046125100768
exempt class|1.22348340648541
claim admit|1.22197818538728
present test|1.18170124015679
misdemeanor convict|-1.16914237320022
train expert|1.16791542148601
just demand|-1.16389544542673
physician surgeon|-1.1533901040579
cent fraction|1.13634910871667
render state|1.13628066406494
island get|-1.12697914497516
still care|-1.11749796056455
differ board|1.09163652802865
island must|-1.07912516460585
act corrupt|1.06846168731849
particular ballot|1.05604177977417
mother wife|1.05240392866201
war repeal|1.04590587718002
claim state|1.04359548533437
arrest punish|1.04050875607511
come spirit|1.03928549404474
also present|1.00291658418799
special interest|-0.994284107993184
right island|0.97961380587728
minimum punish|0.948996757891894
ship island|0.938184157212817
canal must|0.933497891821517
obstruct way|-0.930464572464885
fact census|0.918069127163032
sever port|0.911969780772749
inhabit citizen|-0.899742555692364
access sea|-0.897401649820373
assent bill|0.87762313379759
destroy prosper|-0.874229529260831
stand bold|-0.873182502086609
class import|-0.870084499001752
detail depart|0.865463221110579
three regiment|0.862789493477261
rebellion author|0.847043250133578
general sentiment|-0.816656860320181
success maintain|-0.79861318715586
honest dishonest|-0.792225235548874
status island|-0.763253005283446
time census|0.753714554687846
care form|-0.753188641856506
dividend amount|-0.725118800161874
respect canal|-0.718891108686408
home permit|0.715247883381398
vote fraud|0.70677984869816
look vain|0.702584034412094
last reach|-0.701464478750233
stop fraud|-0.697114316659209
pass experiment|0.691225965670026
sheep shear|-0.691188265262081
one stream|0.676579510045051
remark answer|-0.668801541597241
depart move|-0.665458865332034
mountain peak|0.653689705312048
appoint inferior|0.646936856084544
follow sea|-0.636248410180686
corrupt voter|0.624364715560943
plan mutual|0.619910669499351
pleasant dream|-0.610953793013821
island product|-0.606334841974001
want seed|0.601283555939577
opinion naval|0.600372021002179
stubborn resist|-0.592919321394977
blaze way|0.58868237459313
sheep graze|0.576400488516588
confirm agreement|0.575718369604789
safe guard|0.568821325247181
make coward|-0.565113904766992
contest bill|0.562394093523398
organ regiment|-0.550913003344117
claim calendar|0.546488442445391
trust within|-0.540888522303126
last omnibus|0.523085768257741
great profess|0.506501166633881
much either|-0.474138486338443
pardon time|0.472431165277474
within gunshot|-0.454996003113005
best mode|0.440864443526706
absurd talk|0.433370257181137
chief one|-0.420098624610778
friend pardon|0.417766540737924
attack posit|0.413965018789749
level thing|-0.400986413150519
opinion author|0.377979489394355
behind ear|0.344748182202679
take clerk|0.338433586681307
much four|0.337309582032068
manner author|0.3282015164441
portion trade|0.325957494771463
splendid system|-0.32475799235584
correct conform|0.316993552872786
transact within|0.310196885097327
naval court|0.299148750727993
accord real|-0.292947438788363
system human|0.290588892470857
haul flag|-0.28065526357847
stuff get|0.276381147350314
subject favor|0.275896613611465
lawyer time|0.271941028755821
merchant import|0.271341466596005
local habit|0.269736380003924
reason faith|0.263848406382616
term student|0.259374437558891
health care|-0.252864183585801
concur suggest|0.24938542640116
high tariff|-0.24532682201499
cent build|0.244250934585623
protect seal|0.225431654710187
depart touch|0.206473002823034
dozen line|-0.19954401672718
govern unit|-0.194777070339156
refer rural|-0.188541645509441
effect punish|0.182844660650986
want know|-0.176280036549847
sugar island|-0.172165398205411
contract system|-0.169294822889216
citizen unit|-0.166898308769761
last found|0.164828931295633
passion war|0.164140319051202
act pension|0.157161105708944
take life|-0.154202377367922
want head|-0.152483730818243
state govern|-0.144321044918076
metal standard|0.143158433072934
editor great|-0.138356700427887
term hear|0.136308334816291
four year|-0.134373959035325
depart labor|-0.127747010356808
build ship|-0.126426949437757
pass night|0.126340117097743
support bill|-0.115157512068913
civil war|-0.113452614335459
isthmian canal|-0.112835194587397
medic term|0.109194586995933
