phrase|partisanship
worst form|-1.29284758406384
exact conform|-1.28654494888989
flow gulf|-1.27426965691132
worth par|1.27347272167313
note amount|1.25826895705135
claim state|-1.25333706126647
sever railroad|-1.23906251645249
make slave|-1.18620585985927
mail matter|1.14031091225658
men murder|1.13888807029629
convert gold|1.13630092097464
fact appear|-1.13185897707247
misdemeanor commit|1.09880903615456
must general|-1.09848088954672
equal member|-1.07838365217948
transact within|1.06104338061835
pain look|1.05603917890545
foreign banker|1.05281494941265
bribe vote|1.04490936082681
partisan section|-1.03049823165631
conduct men|1.02592886912556
crime much|1.02395889982287
within fraction|1.02335832459783
statist bureau|1.01271424879838
order abolish|-0.995624886847238
two upon|-0.992598219905892
us evil|-0.985399596644468
te state|-0.982825060182307
whole term|0.978699360234421
extend whole|0.975084076171332
minimum punish|0.959068604065672
open count|0.947972779737336
loss vessel|-0.930377707520128
gold put|0.929228187691202
member th|-0.926152434563523
road mail|0.910608669435549
beg make|0.896844844966321
extract paper|0.888419659664153
mistaken refer|0.88540132319162
great panic|0.852902770512186
loss take|-0.835660530389095
iron made|0.827999714355521
made court|-0.814099335324749
submit think|-0.797472000634072
citizen except|-0.794813024162515
bring reproach|0.793042878738041
vote blind|-0.780561799708961
lie mistaken|0.776789574524148
gold except|0.769909222210455
lie permit|0.743635410695015
think soon|-0.739134989278296
sixth regiment|0.733677489131671
entertain suit|-0.719126997802781
put mail|0.708303368360994
throw elect|0.702220226021405
lie bad|0.701559225820442
demand amount|0.680785776537818
neutral nation|-0.677345430967659
give hour|0.645767674817542
much section|0.617262436407197
worth probabl|0.610684763733242
skill artisan|0.601468586652955
consent act|-0.595726595603254
men southern|0.594792080792172
accord us|0.590092483678172
order tie|0.562729664578093
chief warrant|-0.554367577479079
pass benefit|-0.527381288754764
might admit|-0.522790040295348
men trust|0.521676788573923
except men|0.521004889802383
assert assert|0.51879126061024
note though|0.508911215540925
elect legal|0.499025302709615
ago motion|-0.49025842376941
favor farmer|-0.478633387371996
dollar ever|-0.47157982198323
word trade|0.470895796372847
popular judgment|0.459272187815191
allow remark|0.45637184206046
dollar belong|-0.454569896288601
cloth upon|-0.443077312676085
come spirit|-0.408346189345748
ill section|0.403705609480249
lie recommend|0.390746247809177
tri convict|-0.380227925938351
tobacco use|0.376407189927754
year ago|0.376301788369789
honest dishonest|-0.375001837174834
discuss railroad|0.372784439457684
head commission|-0.371314543607407
pay two|0.366057281758497
taken share|0.357108062982958
much mistaken|0.353530316980518
far seen|0.347943552707958
depth width|0.342849263660988
safe congress|0.337879854875321
floor second|0.327838857483376
want seed|0.324178428066946
tax color|-0.319863137783221
useless discuss|0.319127940910961
defeat great|-0.31769482892516
regard contract|-0.317061646161461
member congress|0.309550136692616
odd section|0.309427504998004
general correct|0.292495283122315
health care|0.289527677257571
expend pay|0.286017449965065
two year|0.281274573101947
indict court|-0.27731775164529
nation done|0.265552560143093
tie time|0.253005584990926
find exist|-0.252127647971994
line mere|0.242869237833353
make salt|-0.237772220407987
thousand dollar|0.227576055094858
put class|0.204793819264718
lie practic|-0.203312329160212
uniform know|0.200004364708309
seen refer|-0.192031372651632
govern unit|0.187817767211281
address consider|0.180763947800742
find excess|0.176422381612597
three year|0.175168564337077
first place|0.171569398459516
act congress|0.168658812190169
cent lead|0.159461420509991
know whether|0.143803907620651
year year|0.143551187054883
plug tobacco|0.142131102712966
give us|0.139584367828719
strict line|0.137004562622669
one thing|0.133617743836975
three four|0.131489915656281
current flow|-0.130341933738291
paper note|-0.125850529968959
public debt|0.125523343302646
war depart|0.124896266687805
four year|0.123271138912922
take care|0.114840614976365
bureau statist|0.114293590097459
rate interest|0.113502184219264
mani year|0.11258713498222
author prove|0.111889261090463
code refer|-0.108399654538528
honor friend|0.108238611383324
lie pair|-0.10303743037816
come back|0.102942658173651
take away|0.100897358995663
five year|0.100020958024018
enter upon|0.0992560726131171
sink fund|0.0988612629012373
right way|0.0962629987420428
govern pay|0.0938668773523771
took place|0.0920042124288174
foreign affair|0.0919519067483159
pay debt|0.0918288581971958
sever state|0.0899461199070207
state depart|0.0897549851716057
us see|0.0894991164917506
want know|0.0876094332564692
act pass|0.0858990834584061
depart govern|0.0852447830522223
legal tender|0.0838056496746525
just much|0.0835304731278175
one way|0.0834530444813537
upon us|0.0826009486543665
one dollar|0.0819627813904423
right organ|0.0807593769303342
back pay|0.0806273390068632
state govern|0.0799657705851699
state right|0.0783106767304314
cent ad|0.0781814807683207
one side|0.0773047989325263
next fiscal|0.0767934141871284
avoid object|-0.0762710493676669
four five|0.074775187830257
coast survey|0.0719488052934747
section act|0.0715801776940812
half million|0.0697969947052216
see whether|0.0696330271454925
writ elect|-0.0681225402656802
within last|0.0663363444391645
pay interest|0.0662624225399321
time come|0.0648424965876605
western state|0.0646818812639355
bill give|0.0645068736925056
five thousand|0.0643438845157047
motion morn|-0.0641841365477956
rest upon|0.0640530882271549
one cent|0.0638714288106243
whole thing|0.0632573749610185
take effect|0.0632038485621823
pay tax|0.0632007651328284
lot us|0.0629057858130891
get rid|0.0628385638154581
six year|0.0627512789124233
present bill|0.0625513486116432
govern print|0.0612533293052096
rise agre|-0.0606124716998542
go far|0.0594417205672547
make differ|0.059223611343353
gold silver|0.0591490286175585
look upon|0.0590638545720556
sever year|0.0575849969697244
make one|0.0575445983900163
chang made|0.0574000894074495
cost print|0.0565362246434002
stand upon|0.0555461962610389
bill contain|0.0555460183498408
differ state|0.0555133249661297
commission general|0.0553942835293613
two thousand|0.0552948362861641
practic uniform|-0.0551723328924035
commission intern|0.054984487809787
take possess|0.0546668868238176
within limit|0.0544595272889839
pass act|0.0540347639819155
far know|0.0540042366494168
come us|0.0527006018354062
bring bill|0.0526910591969676
whole amount|0.0522884308005988
one point|0.0519019769870747
intern exhibit|0.0518209960388705
bill one|0.0513637636999588
express opinion|0.0510674158553595
effect bill|0.0509465828900966
upon congress|0.0499635916740792
color men|0.049959677641102
us take|0.0492303329122649
collect tax|0.0487862667839133
two thing|0.0485649860622965
three thousand|0.047731096747036
fourteen year|0.047305237454317
governor state|0.0464042852162341
pass last|0.0463917395305441
fix rate|0.0459836702889383
bill take|0.0459316842934029
told us|0.045837773122874
nation govern|0.045717484570748
think right|0.0456206720505159
make contract|0.0456103793361363
cent interest|0.0456041802333313
state upon|0.0450572983641001
three million|0.0450499299042348
action congress|0.0447065158448976
last night|0.0446947625260724
present sundri|0.0445873250756946
public opinion|0.0444339725907732
general govern|0.0443673898878065
seven year|0.0441719029762591
one class|0.0435857583099961
bill put|0.0435453250166619
cheap transport|0.0434704786503817
special agent|0.0434001073697991
get along|0.0433088341067342
one great|0.0432215854330958
claim govern|0.0430788034735702
state pay|0.0426316302042262
cost transport|0.0425064939876331
interest govern|0.042450601937713
find fault|0.0422852415308346
import bill|0.0420674116576818
thus far|0.0420242387509436
certain amount|0.0417353332712118
contract made|0.0417316889263353
without regard|0.041563327105959
tie unit|0.0415081255807803
foreign nation|0.041496279890468
use word|0.0414125435423329
payment debt|0.0413852478310127
year past|0.041348288137758
go upon|0.0411918250786531
doubt whether|0.0409122389632644
go home|0.0407507667620561
support bill|0.0407099231378282
commission patent|0.0406800178243053
present congress|0.0406284278049169
actual cost|0.0397843425576337
year two|0.0396643196261713
tax bill|0.039580722075224
brought back|0.0395369918904739
come congress|0.0395278395867057
board trade|0.0395250244183212
claim transfer|-0.0393301128079831
rock island|0.039296545749092
board public|0.0392256120298497
repeal act|0.0390548234790319
pass congress|0.0390159969486401
think one|0.0386980416333101
want make|0.0385272916734736
