phrase|partisanship
special pension|-1.36386146576701
import tin|1.35720788436586
year silver|-1.34229503202239
protect seal|1.34129881010991
upon agent|1.30180718653544
joint ballot|1.27627830566771
trust chair|-1.27408476254776
express popular|-1.27024306960534
form document|1.25294973843895
side sea|1.2436689858234
object aim|1.23971557101188
far limit|1.23299731197814
effort bureau|1.22603135576457
last crop|1.19972775440669
submit unfair|1.19409808679502
wool farmer|1.19239246725293
commission went|1.16858002990056
confirm agreement|1.16507578453796
print special|-1.12661571033528
night elect|-1.11568034375258
tax upon|-1.11166577596215
demand use|-1.10116385607177
ground erect|1.08622182121458
done amount|1.07855503952117
differ board|1.05591014064922
account word|1.04245466468164
name enter|-1.04162526048562
sisterhood state|1.0314979168267
quorum one|1.02584891936573
ballot voter|-1.02144174036383
popular judgment|1.02096400114974
labor pauper|-1.01321284222859
done joint|1.00733859025156
last congress|-1.00071631501535
bureau never|0.981956449610043
give whole|0.976418668089919
less extent|0.966160208010277
respect general|0.960679271869841
great transact|0.956635641095485
year ago|-0.921388108782634
cent woolen|-0.894828939758025
bushel crop|0.878199745772128
commission sent|0.858364583042731
regular enlist|-0.856606327077534
make cheap|-0.854916746289539
matter contract|-0.853793164176199
stuff get|0.845968621074357
sentiment demand|-0.839199090003571
narrow street|0.836245919275862
health care|-0.835224045695878
gold payment|-0.830565979918767
instruct court|-0.823705914947982
build class|0.822571431007249
extend report|0.814904958842545
amend formal|-0.812758228312181
central union|-0.800510515682233
consider instruct|-0.796060531845503
print bulletin|0.781910940533906
petit sundri|-0.777133553169778
powerless prevent|0.755675542863498
take clerk|0.742809890517239
said four|0.732686807343721
left eye|-0.726998229921756
banker broker|0.723906435736622
even print|0.721953553955868
council bill|0.718541804963424
format trust|-0.717602075332517
rebellion govern|0.714949326962149
act congress|-0.712398622930892
dollar stock|0.709099369136798
present holder|-0.703306171440335
still lower|-0.691826767266726
pass reach|0.686773702563456
art thou|0.686592716543681
state govern|-0.68419482286426
beyond protect|0.680778954531188
men broad|0.679493558891537
corrupt voter|-0.672087586649099
form instruct|0.667047739115335
ad send|0.666459418763279
furnish list|-0.660007760302401
vessel equal|-0.654419967220768
beyond certain|-0.635274927303593
claim beyond|0.625110765416964
charter vessel|-0.620631035464815
alway two|0.615207406253896
first enlist|-0.613664225271693
give said|0.607039271634709
pay superintend|-0.60689505543059
take list|0.606674381794112
fact stare|0.596207065974674
crime known|-0.591360416480291
grain rais|-0.587057566769688
know silver|0.585917327090948
lot side|0.570747837581906
gold except|0.567294365525608
old standard|0.557110241062735
member congress|-0.555258305025984
fraud present|-0.548130501146069
room build|0.542886977762696
answer better|0.534537771151339
two year|-0.532273750070241
publish statist|0.529855312447907
upon line|0.52303068072783
war depart|-0.521940133817983
sort protect|-0.516135885856042
know whether|-0.514251793638324
know gen|0.51352660258041
word nine|0.499792852770004
incur line|-0.494385788162452
report date|-0.483345572341965
gold interest|0.473212411633737
railway line|-0.462827305340639
board refer|-0.46186443256791
whether old|0.457303138085759
great mani|-0.451087245725365
right redeem|0.447740652871638
three year|-0.444010289426634
gold silver|-0.442166671909535
guest unit|-0.440275434111687
fraud like|0.4387379760368
file contest|0.435584793849361
made iron|0.435528523094508
pay tariff|-0.430072030630221
interrupt think|0.426604508989992
road earn|-0.426312654798131
ticket elect|0.422217860799671
th question|0.41966880060042
liber just|0.419569526701721
rout less|0.414186135919241
year year|-0.413432885249058
print book|0.410741451029344
opinion chief|-0.406260927521201
men neither|0.40473330155909
thousand dollar|-0.400217933113544
mani year|-0.397572509125913
iron made|-0.394773566716758
second enlist|-0.392342387575933
veteran troop|0.389453079907922
depart govern|-0.387104166088341
think bureau|0.383529509671894
want know|-0.382647987027696
upon car|0.381772594525401
enter two|-0.378553634159553
give us|-0.374481354268711
silver dollar|-0.371428662772782
pension roll|-0.370701562009574
railroad open|0.368592210431846
enter upon|-0.367914572368453
place arrest|0.362685997322808
knot speed|0.361320549200615
subject express|0.357479446999263
act void|-0.350546694704131
best mode|0.350488515226063
enlist union|0.347719504881821
agent get|0.339355345569327
unlaw unit|0.338136984321739
pupil public|-0.334601710626156
point intersect|0.334143395568366
made collector|0.333982303003834
grain pure|0.332149532674729
us see|-0.330750666692754
silver great|0.328430622182394
amount came|0.321564841287573
take care|-0.315656335666489
machin invent|-0.314903494609821
soldier home|-0.312165620310767
depart extend|0.311256108446701
member band|-0.31084049850753
direct next|0.30792395526664
three regiment|0.306800226159719
without disturb|0.305793533111444
might less|-0.305211519245021
contract made|-0.29736375143154
contract respect|0.296182887191453
form seem|0.292102060337145
fill contract|0.286837616167087
pension amount|-0.28677283658779
proper adjust|-0.285280699206976
general govern|-0.281072689280899
first place|-0.276734181956518
present sundri|-0.276624456428714
precis think|-0.265875327003724
find excess|-0.263894535556809
calendar favor|0.262655584511281
term act|-0.260989426084516
general method|0.254764214114861
account sick|-0.253714061151319
citizen unit|-0.251368040845672
pay tax|-0.25133872959243
affair open|0.249926873305772
make contract|-0.246529044782595
author superintend|-0.23811813926802
area favor|0.236420289814476
four year|-0.235900727693881
come back|-0.235622505936136
one dollar|-0.234475580110087
one thing|-0.232963177032479
board trade|-0.231970503285706
foreign affair|-0.23124246925406
five year|-0.226343291306351
right way|-0.225260063423962
dozen line|0.224994594411761
within limit|-0.223824001807917
silver coin|-0.221390564342022
absurd statement|0.221055423149745
govern pay|-0.220543672402885
want make|-0.219525927480996
three four|-0.218931540670447
cent lead|0.217382762205912
act pass|-0.214735612234023
interior depart|-0.214419620451127
southern state|-0.213092474343708
upon third|-0.211167573625729
present bill|-0.209880403290811
reservoir ditch|0.208221898645427
doubt refer|-0.204380590421611
upon us|-0.203268195135227
take away|-0.199974617393461
cent buy|0.197714781530105
protect tariff|-0.196061957352653
possess said|-0.193594615764302
time come|-0.193275885217578
local habit|0.191798162763982
six year|-0.188110533604901
crop amend|0.187888961083688
present congress|-0.186561248802341
object tariff|-0.186054696441239
line benefit|-0.183668653202329
sever state|-0.182697890058571
year age|-0.181947936141681
account drought|0.181564219137455
rest upon|-0.181392525036043
place build|0.180525759326403
construct proper|0.178747835987862
board car|0.178462348686158
come congress|-0.177932605865922
claim govern|-0.177283141099823
result indic|0.176287962754909
make differ|-0.175298046688119
along line|-0.172789907488936
see whether|-0.171205463244583
silver bullion|-0.170197115457175
ascertain upon|0.169088645545443
one side|-0.166820002540053
sink fund|-0.164166367347256
congress make|-0.163972911752814
edit publish|0.163463912391207
trust fund|-0.162821455069549
express opinion|-0.161895770987769
refer ship|0.158317621207015
made statement|-0.157943937368575
state right|-0.157734289533766
upon govern|-0.156168575496053
bill one|-0.155507808687983
limit cost|-0.155198883339525
foreign nation|-0.154667623346819
half million|-0.154618139300666
govern due|0.153276756078485
understand strength|0.152810420554631
fifteen year|-0.152598847308636
stand upon|-0.152517176520163
state depart|-0.150564895556202
contract system|-0.149587184455458
citizen state|-0.148743813811525
also built|0.148483705137648
detail clerk|0.146853622972158
gun mount|0.146693264031793
amount bill|-0.14636844951348
civil war|-0.146111042508636
within last|-0.145509767504701
iron make|0.145377178965402
union construct|0.145269355887426
four five|-0.144312537099931
state foreign|-0.144209090357123
year past|-0.143918810683032
foreign govern|-0.142875288080053
bill give|-0.141894718350302
without regard|-0.141167178466613
state author|-0.140958424005793
sever year|-0.140095033401475
want get|-0.139961937628688
just much|-0.139371424919362
chang made|-0.137737054207726
bill put|-0.137135169083407
gold dollar|-0.136003977837843
far know|-0.135151785086253
