phrase|partisanship
protect unborn|2.48328149463779
drug czar|-2.46352177416679
grand fork|-2.45097288908444
board regent|2.44630608771854
role model|2.44545042072966
public school|-2.44493928993807
protect worker|-2.43453221416664
bring floor|2.40853580648675
war program|-2.40380931815694
sever mental|2.40168678164453
repeal tax|2.36967850750859
bob gate|2.36614015456341
year prison|2.35036248720983
agreement last|2.33836218093849
worker exhaust|-2.31953381643254
critic habitat|2.28989679400691
pass crime|2.28768427043142
right strike|-2.28002919304346
surplus unit|-2.26545355528091
custom inspector|-2.26116156774868
tax bracket|2.25729422871065
go talk|2.24362173592737
boat builder|2.22926265691639
breast feed|2.22904233970961
joint sever|2.22866131022315
avoid war|2.22782523764412
unfair labor|2.20820274623011
art fund|2.20268446974534
mother womb|2.19867286453893
standard act|2.19853147612804
local level|-2.19535137635709
infant formula|-2.19409872695096
vote foreign|2.19124488201046
