phrase|partisanship
borrow author|-4.3957375080319
freedom fighter|-4.34185504468213
foreign nation|4.32399977715224
great mani|4.30097369342253
school construct|-4.29542262523826
mental retard|-4.2766295311479
take action|4.19022106254189
budget request|4.16563955812914
special interest|-4.12895276971825
win cold|4.109790217505
equal pay|-4.07623455569357
labor program|-4.02501612578796
pay bill|4.01132629680444
poor state|3.98811655054038
establish religion|-3.92695711880268
communist dictatorship|-3.9144817145322
oil gas|-3.87605602176919
student loan|3.85728446333772
western state|3.82440905843485
public ownership|-3.78571950413381
grand canyon|-3.73946795593244
high interest|-3.69511497935127
user mail|3.69054766161012
critic import|3.6531112728121
senior citizen|-3.65079287676704
also true|-3.6411687417614
technic inform|3.60990141254791
public hear|3.60383467840595
profit limit|3.59167679222389
prefer custom|3.5447873696371
tax burden|3.53101307809765
physician surgeon|-3.51599376090613
farm wage|-3.50273674866621
virgin island|-3.50047614799264
bay pig|3.45987457342805
boy scout|-3.43870468313136
billion deficit|3.4005447018719
blank check|3.36138693518469
tax dollar|3.34222986676792
million bill|3.3349278793376
budget deficit|3.33477694832917
govern take|3.2910529201735
counterfeit drug|3.28335042105203
control act|3.16910075271353
state road|3.14463085969787
high dam|3.1413091259995
felon act|-3.13238759053331
lead zinc|3.12720722438969
billion fiscal|3.09875893771379
council art|3.09514422783279
commend distinguish|3.05184771949241
high mountain|3.04357235826235
naval personnel|3.02760231016759
ship repair|3.0262104062423
transport system|-3.01102816531985
food drug|-2.99208765932141
want commend|2.97780752377252
air traffic|-2.95251506951202
one outstand|-2.91750180372656
million share|-2.8993756518758
ground rent|2.89817718305653
access road|-2.889161155024
export credit|-2.8843903285969
need alert|2.83337580503545
percent interest|2.8218570012415
high support|2.81057034421359
ground rule|2.79495855652784
public assist|-2.77168941386675
aid public|-2.75030854485608
take firm|2.7443720601906
region prefer|2.7364927112834
soviet oil|2.73390316425921
polish nation|2.70321423139106
project go|2.68760503978365
benefit payment|2.62534799735553
plan deficit|2.61747983982819
go pay|2.60140020052655
foreign group|2.58250555423157
retail trade|-2.57180706767167
communist movement|2.55559007957157
communist guerrilla|-2.53845051264997
big bend|-2.52262894956307
close gag|2.51930314182018
prudent fiscal|2.50420476494375
spend bill|2.50222085134258
trade act|2.47531385686883
older worker|-2.47065314079926
highway system|2.46713724841127
labor area|2.42414897566143
world court|2.41746934603742
bureau public|2.413307071689
nation strategi|2.40849801126698
claim refund|2.40585280768511
murder first|-2.380392788611
grain section|2.37103895014279
weapon test|-2.36417213355346
control spend|2.36115749402472
union member|2.34153573157328
mani problem|-2.305038880748
chief naval|2.30410490159931
interest cost|-2.27533541514808
public road|2.27295808291766
indirect benefit|-2.25189314398602
traffic control|-2.24661798659506
public servant|-2.23787893953616
rural area|-2.23590172940106
wish insert|2.22277961475124
plutonium product|2.21386144811393
lumber timber|2.21242180601674
status quo|-2.18967503770446
allow quarter|-2.15613395327268
trade stamp|2.13587819201499
foreign central|2.12981443888906
medic school|-2.06305646541031
eastern orthodox|2.05076167703581
aid memoir|-2.04675378714367
patent protect|2.01657582388911
trade control|2.01161056452968
career civil|2.01022635542828
feed livestock|2.01009276002984
thousand cubic|-1.99331695782693
export communist|1.99117649314117
request state|1.98977715003206
tax employ|1.978145552162
stoop labor|-1.95564314860794
abandon coal|1.95442813286882
flight pay|-1.94615427283436
rate limit|1.94563973978343
maximum effect|1.93754240407205
trace parkway|1.92211681393248
big govern|1.91851838634622
rate base|-1.90030027359805
support defeat|1.8901377934746
annual review|1.88630008855472
pay poll|-1.88294328479551
ton sugar|-1.87527105040525
unit kingdom|-1.87491207506982
end war|-1.86822813946009
world communism|1.86294435728233
road depart|1.86122336075684
war materiel|1.85963940757658
control system|-1.85202414991953
rate return|-1.83554920556124
foreign own|1.83313800506719
syndic crime|1.82574018269358
milk product|-1.82114029766987
percent stock|-1.80822153637573
time deposit|-1.79987913923304
crime prevent|-1.77860010494133
extend unemploy|-1.77155695160465
duck stamp|-1.74813560653036
hear record|1.7416506878248
vice premier|-1.73954221229139
support motion|1.73950493022531
farm bill|1.73862370527884
cabinet level|-1.7377011292727
intern labor|-1.73637528421696
allow deduct|-1.73171054736476
unemploy worker|-1.72361216263857
guard technician|1.72009479996962
nation threaten|1.71674496931805
tax foreign|1.70821479604133
standard oil|-1.70781724950147
second stage|-1.68148381194954
transport tax|1.67928551064916
control bill|1.67924711574549
government system|1.67112579988981
talk book|1.65035874609036
sure member|1.64853280244635
item veto|1.64696440850643
student assist|1.63594455360604
line reason|1.59779665674268
sent congress|1.58587957188073
posit taken|-1.57621030962117
just sure|1.57163453951436
exhaust benefit|-1.56991446683646
union leader|1.52184843301476
metropolitan opera|1.52046604405033
wage bill|-1.51906707527376
age social|-1.51282771282798
mission organ|1.50012292817002
general parcel|-1.4865807636081
central valley|-1.45843792034912
eastern air|1.44966140161758
rural redevelop|1.44382085701446
control intern|1.43674248076878
build shelter|-1.42851061888078
percent farmer|-1.42339978595809
know error|1.42322301558245
global quota|-1.42285297725186
stand firm|1.41887125256151
agreement bureau|1.41624073127069
made deduct|1.38904074163164
asphalt plant|1.38561403396769
stock general|-1.38501342090964
pork barrel|1.38297375840066
mail address|1.37813991660612
spend author|1.36701989239722
design support|1.34761183728714
support communist|-1.34665634090058
coal research|-1.34120179170224
mine worker|1.32576201568836
rule attorney|1.32147664719695
saw lumber|1.30870568085943
rate unemploy|-1.30191032895443
news report|1.30025659190858
made quit|-1.29853806897027
plan cover|1.29668993430306
board regent|1.29585743131935
high employ|1.28630892082773
agreement program|1.27528492658446
rais minimum|-1.27324103438707
establish youth|-1.27092954950869
milk program|-1.26424299651523
art council|1.26358924684683
method collect|-1.26126105938818
trade communist|1.25390985329339
cost factor|1.25262791170498
farmer rais|1.24747185521973
spend prosper|1.23569629283542
govern give|1.21983891920665
stock option|-1.21484389316913
cropland adjust|1.21280874246515
mine process|1.21270130224753
civil commit|1.2117763072334
seat belt|1.20372154650216
percent general|-1.20201150242261
billion tax|-1.20196397548296
canal zone|-1.20027809513974
inform program|1.19747925559788
unemploy result|1.19148365430586
employ tax|-1.19107237403479
victim communism|-1.17651128950422
debt transact|1.17498613854965
foreign aid|-1.17020791123399
health care|-1.1646407476224
mani interest|1.15970074770285
organ crime|1.15815121802647
vote fraud|1.15696208163757
trade red|1.14943375264935
rail line|1.14557209253032
first patent|1.14479424961498
heal art|-1.12932401166466
recent rule|1.12914956142419
home front|1.12628108946246
omnibus public|1.12230169319162
communist ruler|-1.12084117898011
quot follow|1.10581777086657
